iter	MultiClass	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9	F1:class=10	F1:class=11	F1:class=12
300	0.8375232432	0.3076923077	0.8571428571	0.8202247191	0.9026548673	0.6896551724	0.8468468468	0.8932038835	0.8490566038	0.9230769231	0.8322147651	0.8508946322	0.8235294118	0.8329621381
301	0.8359644797	0.3076923077	0.8571428571	0.8202247191	0.9026548673	0.6896551724	0.8468468468	0.8932038835	0.8490566038	0.9230769231	0.8243243243	0.8492063492	0.8235294118	0.8329621381
302	0.834098046	0.3076923077	0.8571428571	0.8202247191	0.9026548673	0.6896551724	0.8468468468	0.8932038835	0.8490566038	0.9230769231	0.8243243243	0.8492063492	0.8235294118	0.8329621381
303	0.8333637406	0.3076923077	0.8571428571	0.8202247191	0.9026548673	0.6896551724	0.8468468468	0.8932038835	0.8490566038	0.9230769231	0.8243243243	0.8492063492	0.8235294118	0.8329621381
304	0.8314085285	0.3076923077	0.8571428571	0.8202247191	0.9026548673	0.6896551724	0.8468468468	0.8932038835	0.8490566038	0.9230769231	0.8322147651	0.8508946322	0.8235294118	0.8329621381
305	0.8294097417	0.3076923077	0.8571428571	0.8202247191	0.9026548673	0.6896551724	0.8468468468	0.8932038835	0.8490566038	0.9230769231	0.8322147651	0.8508946322	0.8304093567	0.8348214286
306	0.8274836982	0.3076923077	0.8571428571	0.8268156425	0.9026548673	0.6896551724	0.8468468468	0.8932038835	0.8490566038	0.9230769231	0.8322147651	0.8508946322	0.8304093567	0.836689038
307	0.8255187123	0.3076923077	0.8571428571	0.8268156425	0.9026548673	0.6896551724	0.8468468468	0.8932038835	0.8490566038	0.9230769231	0.8322147651	0.8508946322	0.8304093567	0.836689038
308	0.8235745466	0.3076923077	0.8571428571	0.8314606742	0.9026548673	0.6896551724	0.8468468468	0.8932038835	0.8490566038	0.9230769231	0.8322147651	0.8531746032	0.8304093567	0.836689038
309	0.8223342959	0.3076923077	0.8571428571	0.8314606742	0.9026548673	0.6896551724	0.8468468468	0.8932038835	0.8490566038	0.9230769231	0.84	0.8548707753	0.8235294118	0.8348214286
310	0.8199538739	0.3076923077	0.8571428571	0.8314606742	0.9026548673	0.6896551724	0.8468468468	0.8932038835	0.8490566038	0.9230769231	0.84	0.8565737052	0.8235294118	0.8374164811
311	0.8186862872	0.3076923077	0.8571428571	0.8314606742	0.9026548673	0.6896551724	0.8468468468	0.8932038835	0.8598130841	0.9278350515	0.84	0.8565737052	0.8235294118	0.8374164811
312	0.8163014874	0.3076923077	0.8571428571	0.8314606742	0.9026548673	0.6896551724	0.8468468468	0.9038461538	0.8490566038	0.9278350515	0.84	0.8565737052	0.8304093567	0.8392857143
313	0.8147079557	0.3076923077	0.8571428571	0.8314606742	0.9026548673	0.6896551724	0.850678733	0.9038461538	0.8490566038	0.9278350515	0.84	0.8565737052	0.8304093567	0.8418708241
314	0.8131353968	0.3076923077	0.8571428571	0.8379888268	0.9026548673	0.6896551724	0.8545454545	0.9142857143	0.8571428571	0.9278350515	0.84	0.8565737052	0.8372093023	0.84375
315	0.8115721027	0.3076923077	0.8571428571	0.8379888268	0.9026548673	0.6896551724	0.8545454545	0.9038461538	0.8598130841	0.932642487	0.84	0.8565737052	0.8372093023	0.84375
316	0.8099958787	0.3076923077	0.8639053254	0.8379888268	0.9026548673	0.6896551724	0.8545454545	0.9038461538	0.8490566038	0.932642487	0.84	0.8588469185	0.8352941176	0.8418708241
317	0.8076831604	0.3076923077	0.8639053254	0.8379888268	0.9026548673	0.6896551724	0.8545454545	0.9142857143	0.8679245283	0.9375	0.84	0.8588469185	0.8488372093	0.8456375839
318	0.8061949513	0.3076923077	0.8639053254	0.8379888268	0.9026548673	0.6896551724	0.8545454545	0.9142857143	0.8679245283	0.9375	0.84	0.8588469185	0.8421052632	0.84375
319	0.8043327427	0.3076923077	0.8639053254	0.8379888268	0.9026548673	0.6896551724	0.8545454545	0.9142857143	0.8679245283	0.9375	0.84	0.8588469185	0.8488372093	0.8456375839
320	0.8019758388	0.3076923077	0.8639053254	0.8379888268	0.9026548673	0.6896551724	0.8545454545	0.9142857143	0.8679245283	0.9375	0.84	0.8588469185	0.8488372093	0.8456375839
321	0.800071939	0.3076923077	0.8639053254	0.8379888268	0.9026548673	0.6896551724	0.8545454545	0.9142857143	0.8679245283	0.9375	0.84	0.864	0.8685714286	0.8456375839
322	0.7988719033	0.3076923077	0.8639053254	0.8379888268	0.9026548673	0.6896551724	0.8545454545	0.9142857143	0.8679245283	0.9375	0.84	0.8622754491	0.8685714286	0.8475336323
323	0.7969567535	0.3076923077	0.8639053254	0.8379888268	0.9026548673	0.6896551724	0.8545454545	0.9142857143	0.8679245283	0.9375	0.84	0.864	0.8685714286	0.8456375839
324	0.7956329677	0.3076923077	0.8639053254	0.8379888268	0.9026548673	0.6896551724	0.8545454545	0.9142857143	0.8679245283	0.9375	0.84	0.8622754491	0.8685714286	0.8475336323
325	0.7938615228	0.3076923077	0.8639053254	0.8379888268	0.9026548673	0.6896551724	0.8545454545	0.9142857143	0.8679245283	0.9375	0.84	0.8622754491	0.8685714286	0.8475336323
326	0.7921362488	0.3076923077	0.8639053254	0.8379888268	0.9026548673	0.6896551724	0.8545454545	0.9142857143	0.8679245283	0.9375	0.84	0.864	0.875	0.8475336323
327	0.7904959862	0.3076923077	0.8639053254	0.8379888268	0.9122807018	0.6896551724	0.8597285068	0.9142857143	0.8571428571	0.932642487	0.84	0.8657314629	0.88	0.8475336323
328	0.7884176857	0.3076923077	0.869047619	0.8426966292	0.9122807018	0.6896551724	0.8545454545	0.9245283019	0.8571428571	0.932642487	0.84	0.8657314629	0.875	0.8501118568
329	0.7872374521	0.3076923077	0.8639053254	0.8444444444	0.9122807018	0.6896551724	0.8545454545	0.9142857143	0.8571428571	0.932642487	0.84	0.8657314629	0.8813559322	0.8513513514
330	0.785527246	0.3076923077	0.8639053254	0.8379888268	0.9122807018	0.6896551724	0.8545454545	0.9142857143	0.8571428571	0.932642487	0.84	0.8657314629	0.8813559322	0.8494382022
331	0.7838982844	0.3076923077	0.869047619	0.8491620112	0.9122807018	0.6896551724	0.8545454545	0.9245283019	0.8679245283	0.9375	0.8476821192	0.8674698795	0.8813559322	0.8539325843
332	0.7826470891	0.3076923077	0.8639053254	0.8491620112	0.9122807018	0.6896551724	0.8597285068	0.9142857143	0.8679245283	0.9375	0.8476821192	0.8674698795	0.8863636364	0.8539325843
333	0.7810641966	0.3076923077	0.869047619	0.8491620112	0.9122807018	0.6896551724	0.8636363636	0.9245283019	0.8571428571	0.932642487	0.8476821192	0.8674698795	0.8926553672	0.8539325843
334	0.7786673831	0.3076923077	0.869047619	0.8491620112	0.9122807018	0.6896551724	0.8636363636	0.9345794393	0.8679245283	0.9375	0.8476821192	0.8674698795	0.8926553672	0.8558558559
335	0.7767001065	0.3076923077	0.869047619	0.8491620112	0.9217391304	0.6896551724	0.8636363636	0.9345794393	0.8679245283	0.9375	0.8476821192	0.8674698795	0.8926553672	0.8577878104
336	0.7749787522	0.3076923077	0.869047619	0.8491620112	0.9217391304	0.6896551724	0.8636363636	0.9345794393	0.8679245283	0.9375	0.8476821192	0.8674698795	0.8926553672	0.8577878104
337	0.7730254236	0.3076923077	0.869047619	0.8491620112	0.9217391304	0.6896551724	0.8636363636	0.9345794393	0.8679245283	0.9430051813	0.8476821192	0.8692152918	0.8926553672	0.8577878104
338	0.7707480843	0.3076923077	0.869047619	0.8491620112	0.9217391304	0.6896551724	0.8636363636	0.9345794393	0.8679245283	0.9430051813	0.8476821192	0.8692152918	0.8926553672	0.8577878104
339	0.7690644507	0.3076923077	0.869047619	0.8491620112	0.9217391304	0.6896551724	0.8636363636	0.9345794393	0.8679245283	0.9430051813	0.8476821192	0.8692152918	0.8926553672	0.8577878104
340	0.7671482827	0.3076923077	0.869047619	0.8491620112	0.9217391304	0.6896551724	0.8636363636	0.9345794393	0.8679245283	0.9430051813	0.8476821192	0.8692152918	0.8926553672	0.8577878104
341	0.7654955485	0.3076923077	0.869047619	0.8491620112	0.9217391304	0.6896551724	0.8636363636	0.9345794393	0.8679245283	0.9430051813	0.8476821192	0.8692152918	0.8926553672	0.8577878104
342	0.7637111228	0.3076923077	0.869047619	0.8491620112	0.9217391304	0.6896551724	0.8636363636	0.9345794393	0.8679245283	0.9430051813	0.8476821192	0.8692152918	0.8926553672	0.8577878104
343	0.7617455261	0.3076923077	0.869047619	0.8491620112	0.9217391304	0.6896551724	0.8636363636	0.9345794393	0.8679245283	0.9430051813	0.8476821192	0.8709677419	0.8988764045	0.8577878104
344	0.7606613503	0.3076923077	0.869047619	0.8491620112	0.9217391304	0.6896551724	0.8636363636	0.9345794393	0.8679245283	0.9484536082	0.8476821192	0.8727272727	0.8988764045	0.8577878104
345	0.7590288762	0.4285714286	0.869047619	0.8491620112	0.9217391304	0.6896551724	0.8636363636	0.9345794393	0.8761904762	0.9484536082	0.8476821192	0.8727272727	0.8988764045	0.8577878104
346	0.7574601352	0.4285714286	0.875739645	0.8491620112	0.9217391304	0.6896551724	0.8636363636	0.9345794393	0.8761904762	0.9484536082	0.8476821192	0.8744939271	0.9039548023	0.8603603604
347	0.7556415014	0.4285714286	0.8823529412	0.8491620112	0.9217391304	0.6896551724	0.8636363636	0.9345794393	0.8761904762	0.9538461538	0.8476821192	0.8762677485	0.9039548023	0.8623024831
348	0.7539321098	0.4285714286	0.8823529412	0.8555555556	0.9310344828	0.6896551724	0.8675799087	0.9345794393	0.8761904762	0.9538461538	0.8476821192	0.8780487805	0.9039548023	0.8623024831
349	0.7524917513	0.3076923077	0.8888888889	0.8491620112	0.9310344828	0.6896551724	0.8675799087	0.9345794393	0.8679245283	0.9587628866	0.8476821192	0.8762677485	0.9039548023	0.8623024831
350	0.7505800631	0.4285714286	0.8953488372	0.8555555556	0.9310344828	0.6896551724	0.8675799087	0.9345794393	0.8761904762	0.9587628866	0.8476821192	0.8780487805	0.9039548023	0.8642533937
351	0.7491983473	0.4285714286	0.8953488372	0.8555555556	0.9401709402	0.6896551724	0.871559633	0.9345794393	0.8761904762	0.9587628866	0.8476821192	0.8780487805	0.9039548023	0.8642533937
352	0.7471431067	0.5333333333	0.9005847953	0.861878453	0.9310344828	0.6896551724	0.8727272727	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9090909091	0.8707482993
353	0.7451846876	0.5333333333	0.9005847953	0.861878453	0.9310344828	0.6896551724	0.8778280543	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9142857143	0.8707482993
354	0.7440470615	0.5333333333	0.9005847953	0.861878453	0.9401709402	0.6896551724	0.8818181818	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9142857143	0.8707482993
355	0.7428206061	0.5333333333	0.9005847953	0.861878453	0.9401709402	0.6896551724	0.8818181818	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9142857143	0.8707482993
356	0.7418223072	0.5333333333	0.9005847953	0.861878453	0.9401709402	0.6896551724	0.8818181818	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9142857143	0.8707482993
357	0.7403470788	0.5333333333	0.9005847953	0.861878453	0.9401709402	0.6896551724	0.8767123288	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9090909091	0.8707482993
358	0.7395740347	0.5333333333	0.9005847953	0.861878453	0.9401709402	0.6896551724	0.8767123288	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9090909091	0.8707482993
359	0.7383417761	0.5333333333	0.9005847953	0.861878453	0.9401709402	0.6896551724	0.8767123288	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9090909091	0.8707482993
360	0.7365074126	0.5333333333	0.9005847953	0.861878453	0.9401709402	0.6896551724	0.8767123288	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9090909091	0.8707482993
361	0.7353959517	0.5333333333	0.9005847953	0.861878453	0.9401709402	0.6896551724	0.8767123288	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9039548023	0.8681818182
362	0.7340068547	0.625	0.9005847953	0.8666666667	0.9401709402	0.6896551724	0.8818181818	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9090909091	0.8681818182
363	0.7326444828	0.625	0.9005847953	0.8666666667	0.9401709402	0.6896551724	0.8818181818	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9090909091	0.8681818182
364	0.7311796899	0.625	0.9005847953	0.8666666667	0.9401709402	0.6896551724	0.8818181818	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9090909091	0.8681818182
365	0.7296817579	0.625	0.9005847953	0.8666666667	0.9401709402	0.6896551724	0.8818181818	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9142857143	0.8707482993
366	0.7290220794	0.625	0.9005847953	0.8666666667	0.9401709402	0.6896551724	0.8818181818	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9142857143	0.8707482993
367	0.7275230783	0.625	0.9005847953	0.8729281768	0.9401709402	0.6896551724	0.8818181818	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9142857143	0.8727272727
368	0.7255879228	0.625	0.9005847953	0.8791208791	0.9401709402	0.6896551724	0.8818181818	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9142857143	0.874715262
369	0.7242953926	0.625	0.9005847953	0.8791208791	0.9401709402	0.7333333333	0.8858447489	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8798370672	0.9142857143	0.8792710706
370	0.7229368895	0.625	0.9069767442	0.8852459016	0.9401709402	0.7333333333	0.8818181818	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8816326531	0.9142857143	0.8787185355
371	0.7214739802	0.625	0.9069767442	0.8852459016	0.9401709402	0.7333333333	0.8818181818	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8816326531	0.9142857143	0.8787185355
372	0.719292037	0.625	0.9069767442	0.8913043478	0.9401709402	0.7333333333	0.8858447489	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8816326531	0.9142857143	0.8832951945
373	0.7176625663	0.625	0.9069767442	0.8913043478	0.9401709402	0.7333333333	0.8858447489	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8816326531	0.9142857143	0.8832951945
374	0.7161875415	0.625	0.9069767442	0.8913043478	0.9401709402	0.7333333333	0.8858447489	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8816326531	0.9142857143	0.8832951945
375	0.7145789928	0.625	0.9069767442	0.8913043478	0.9491525424	0.7333333333	0.8858447489	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8816326531	0.9142857143	0.8853211009
376	0.7134313385	0.625	0.9069767442	0.8913043478	0.9491525424	0.7333333333	0.8858447489	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8816326531	0.9142857143	0.8853211009
377	0.7113677495	0.625	0.9069767442	0.8913043478	0.9491525424	0.7333333333	0.8858447489	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8834355828	0.9142857143	0.8878718535
378	0.7100843313	0.625	0.9069767442	0.8913043478	0.9491525424	0.7333333333	0.8858447489	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8834355828	0.9142857143	0.8878718535
379	0.7090367563	0.625	0.9069767442	0.8913043478	0.9491525424	0.7333333333	0.8858447489	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8834355828	0.9142857143	0.8878718535
380	0.7072161371	0.625	0.9069767442	0.902173913	0.9491525424	0.7333333333	0.8899082569	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8857142857	0.9142857143	0.8878718535
381	0.7063515658	0.625	0.9069767442	0.902173913	0.9491525424	0.7333333333	0.8899082569	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8857142857	0.9142857143	0.8878718535
382	0.705033634	0.625	0.9069767442	0.902173913	0.9491525424	0.7333333333	0.8899082569	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8857142857	0.9142857143	0.8878718535
383	0.7043690176	0.625	0.9069767442	0.9071038251	0.9491525424	0.7741935484	0.8899082569	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8857142857	0.9142857143	0.8878718535
384	0.7036888243	0.625	0.9069767442	0.9071038251	0.9491525424	0.7741935484	0.8899082569	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8857142857	0.9142857143	0.8878718535
385	0.7025220297	0.625	0.9069767442	0.9071038251	0.9491525424	0.7741935484	0.8940092166	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8879837067	0.9204545455	0.8899082569
386	0.7010524518	0.625	0.9069767442	0.9071038251	0.9491525424	0.8125	0.8981481481	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8879837067	0.9142857143	0.8878718535
387	0.6995155774	0.625	0.9069767442	0.9010989011	0.9491525424	0.8125	0.8940092166	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8879837067	0.9142857143	0.8878718535
388	0.697723465	0.625	0.9132947977	0.9071038251	0.9491525424	0.8125	0.8981481481	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8897959184	0.9142857143	0.8878718535
389	0.6968897421	0.625	0.9132947977	0.9071038251	0.9491525424	0.8125	0.8981481481	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8897959184	0.9142857143	0.8878718535
390	0.695373077	0.625	0.9132947977	0.9071038251	0.9491525424	0.8125	0.8981481481	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8897959184	0.9204545455	0.8899082569
391	0.6944770463	0.625	0.9132947977	0.9071038251	0.9491525424	0.8125	0.8981481481	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8897959184	0.9142857143	0.8878718535
392	0.6929428699	0.625	0.9132947977	0.9071038251	0.9491525424	0.8125	0.9074074074	0.9345794393	0.8867924528	0.9587628866	0.8552631579	0.8897959184	0.9204545455	0.891954023
393	0.6918058037	0.625	0.9132947977	0.9071038251	0.9491525424	0.8125	0.8981481481	0.9345794393	0.8867924528	0.9587628866	0.8476821192	0.8897959184	0.9142857143	0.8878718535
394	0.6906183416	0.625	0.9132947977	0.9071038251	0.9491525424	0.8125	0.9023255814	0.9345794393	0.8867924528	0.9587628866	0.8552631579	0.8897959184	0.9142857143	0.8878718535
395	0.6894844825	0.625	0.9132947977	0.9071038251	0.9491525424	0.8125	0.9023255814	0.9345794393	0.8867924528	0.9587628866	0.8552631579	0.8897959184	0.9204545455	0.8899082569
396	0.6877984054	0.625	0.9132947977	0.9071038251	0.9491525424	0.8125	0.9023255814	0.9345794393	0.8867924528	0.9587628866	0.8552631579	0.8897959184	0.9204545455	0.8899082569
397	0.6861943872	0.625	0.9132947977	0.9130434783	0.9491525424	0.8125	0.9023255814	0.9345794393	0.8867924528	0.9587628866	0.8552631579	0.8916155419	0.9204545455	0.8899082569
398	0.6853203984	0.625	0.9132947977	0.9130434783	0.9491525424	0.8125	0.9074074074	0.9345794393	0.8867924528	0.9587628866	0.8552631579	0.8916155419	0.9204545455	0.891954023
399	0.6837783317	0.625	0.9132947977	0.9130434783	0.9491525424	0.8125	0.9074074074	0.9345794393	0.8867924528	0.9587628866	0.8552631579	0.8916155419	0.9204545455	0.891954023
400	0.6825426116	0.625	0.9132947977	0.9130434783	0.9491525424	0.8125	0.9023255814	0.9345794393	0.8867924528	0.9587628866	0.8552631579	0.8916155419	0.9204545455	0.8899082569
401	0.6814418917	0.625	0.9132947977	0.9130434783	0.9491525424	0.8125	0.9074074074	0.9345794393	0.8971962617	0.9587628866	0.8552631579	0.893442623	0.9204545455	0.891954023
402	0.6800716804	0.625	0.9132947977	0.9130434783	0.9491525424	0.8125	0.9074074074	0.9345794393	0.8971962617	0.9587628866	0.8552631579	0.893442623	0.9204545455	0.891954023
403	0.6787840372	0.625	0.9132947977	0.9130434783	0.9491525424	0.8125	0.9074074074	0.9345794393	0.8971962617	0.9587628866	0.8552631579	0.893442623	0.9204545455	0.891954023
404	0.6775667956	0.625	0.9195402299	0.9130434783	0.9491525424	0.8125	0.9074074074	0.9345794393	0.8971962617	0.9587628866	0.8552631579	0.893442623	0.9204545455	0.8940092166
405	0.6762934566	0.625	0.9248554913	0.9130434783	0.9491525424	0.8125	0.9074074074	0.9345794393	0.8971962617	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8940092166
406	0.6746983978	0.625	0.9248554913	0.9130434783	0.9491525424	0.8125	0.9074074074	0.9345794393	0.8971962617	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8940092166
407	0.6734679718	0.625	0.9248554913	0.9180327869	0.9491525424	0.8484848485	0.9074074074	0.9345794393	0.8971962617	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8940092166
408	0.672266358	0.625	0.9248554913	0.9130434783	0.9491525424	0.8125	0.9074074074	0.9345794393	0.8971962617	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8940092166
409	0.6705374189	0.625	0.9248554913	0.9180327869	0.9491525424	0.8484848485	0.9074074074	0.9345794393	0.8971962617	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8940092166
410	0.6691013874	0.625	0.9248554913	0.9130434783	0.9491525424	0.8125	0.9074074074	0.9444444444	0.8971962617	0.9587628866	0.862745098	0.893442623	0.9204545455	0.896073903
411	0.6677631954	0.625	0.9248554913	0.9180327869	0.9491525424	0.8484848485	0.9074074074	0.9345794393	0.8971962617	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8940092166
412	0.6661092903	0.625	0.9310344828	0.9180327869	0.9491525424	0.8484848485	0.9074074074	0.9345794393	0.9056603774	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8940092166
413	0.6654581129	0.625	0.9248554913	0.9180327869	0.9491525424	0.8484848485	0.9074074074	0.9345794393	0.8971962617	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8940092166
414	0.6647249783	0.625	0.9248554913	0.9180327869	0.9491525424	0.8484848485	0.9074074074	0.9345794393	0.8971962617	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8940092166
415	0.6640147511	0.625	0.9310344828	0.9180327869	0.9491525424	0.8484848485	0.9074074074	0.9345794393	0.9056603774	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8940092166
416	0.6626339006	0.625	0.9310344828	0.9180327869	0.9491525424	0.8823529412	0.9074074074	0.9444444444	0.9056603774	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8981481481
417	0.6612446509	0.625	0.9310344828	0.9180327869	0.9491525424	0.8823529412	0.9074074074	0.9444444444	0.9056603774	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8981481481
418	0.6601008144	0.625	0.9310344828	0.9180327869	0.9491525424	0.8823529412	0.9074074074	0.9444444444	0.9056603774	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8981481481
419	0.658859342	0.625	0.9310344828	0.9180327869	0.9491525424	0.8823529412	0.9074074074	0.9444444444	0.9056603774	0.9587628866	0.862745098	0.893442623	0.9204545455	0.8981481481
420	0.6571473542	0.625	0.936416185	0.9180327869	0.9491525424	0.8823529412	0.911627907	0.9444444444	0.9056603774	0.9637305699	0.8701298701	0.8957055215	0.9204545455	0.9006928406
421	0.6558976861	0.625	0.936416185	0.9180327869	0.9491525424	0.8823529412	0.911627907	0.9444444444	0.9056603774	0.9637305699	0.8701298701	0.8957055215	0.9204545455	0.9006928406
422	0.6542495333	0.625	0.936416185	0.9180327869	0.9491525424	0.8823529412	0.911627907	0.9444444444	0.9056603774	0.9637305699	0.8774193548	0.8975409836	0.9204545455	0.9006928406
423	0.6526292255	0.625	0.936416185	0.9180327869	0.9491525424	0.8823529412	0.911627907	0.9444444444	0.9056603774	0.9637305699	0.8774193548	0.8975409836	0.9204545455	0.9006928406
424	0.6515580305	0.625	0.936416185	0.9239130435	0.9491525424	0.8823529412	0.911627907	0.9444444444	0.9056603774	0.9637305699	0.8774193548	0.8993839836	0.9204545455	0.9006928406
425	0.6502266089	0.625	0.936416185	0.9239130435	0.9491525424	0.8823529412	0.911627907	0.9444444444	0.9056603774	0.9637305699	0.8774193548	0.8993839836	0.9204545455	0.9006928406
426	0.6488707529	0.625	0.936416185	0.9239130435	0.9491525424	0.8823529412	0.911627907	0.9444444444	0.9056603774	0.9637305699	0.8774193548	0.9016393443	0.9204545455	0.9027777778
427	0.647052679	0.625	0.936416185	0.9289617486	0.9579831933	0.8823529412	0.9166666667	0.9444444444	0.9056603774	0.9637305699	0.8774193548	0.9034907598	0.9204545455	0.9027777778
428	0.6453954141	0.625	0.936416185	0.9289617486	0.9579831933	0.8823529412	0.9166666667	0.9444444444	0.9056603774	0.9637305699	0.8774193548	0.9034907598	0.9204545455	0.9027777778
429	0.6440100841	0.625	0.936416185	0.9289617486	0.9579831933	0.8823529412	0.9209302326	0.9444444444	0.9056603774	0.9637305699	0.8846153846	0.9053497942	0.9204545455	0.9053117783
430	0.6424442956	0.625	0.936416185	0.9289617486	0.9579831933	0.8823529412	0.9209302326	0.9444444444	0.9056603774	0.9637305699	0.8917197452	0.9072164948	0.9204545455	0.9053117783
431	0.6416202447	0.625	0.936416185	0.9289617486	0.9579831933	0.8823529412	0.9209302326	0.9444444444	0.9056603774	0.9637305699	0.8917197452	0.9072164948	0.9204545455	0.9053117783
432	0.6401325954	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9252336449	0.9541284404	0.9056603774	0.9637305699	0.8917197452	0.9090909091	0.9204545455	0.9053117783
433	0.6392940365	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9252336449	0.9541284404	0.9056603774	0.9637305699	0.8917197452	0.9090909091	0.9204545455	0.9053117783
434	0.6384742107	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9295774648	0.9541284404	0.9056603774	0.9690721649	0.8917197452	0.9090909091	0.9204545455	0.9053117783
435	0.6373109794	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9339622642	0.9541284404	0.9056603774	0.9690721649	0.8917197452	0.9090909091	0.9265536723	0.9053117783
436	0.635634676	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9389671362	0.9541284404	0.9056603774	0.9690721649	0.8917197452	0.9090909091	0.9265536723	0.9074074074
437	0.6338732085	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9389671362	0.9541284404	0.9158878505	0.9690721649	0.8917197452	0.9109730849	0.9265536723	0.9074074074
438	0.6329074379	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9389671362	0.9541284404	0.9158878505	0.9690721649	0.8917197452	0.9109730849	0.9265536723	0.9074074074
439	0.6319464524	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9389671362	0.9541284404	0.9158878505	0.9690721649	0.8917197452	0.9109730849	0.9265536723	0.9074074074
440	0.631163889	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9345794393	0.9444444444	0.9158878505	0.9690721649	0.8917197452	0.9109730849	0.9265536723	0.9074074074
441	0.6299024618	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9389671362	0.9541284404	0.9158878505	0.9690721649	0.8917197452	0.9109730849	0.9265536723	0.9074074074
442	0.6282380194	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9389671362	0.9541284404	0.9158878505	0.9690721649	0.8917197452	0.9109730849	0.9265536723	0.9074074074
443	0.627265682	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9389671362	0.9541284404	0.9158878505	0.9690721649	0.8917197452	0.9109730849	0.9265536723	0.9074074074
